Raw_Dist,RX_Power,FP_Power,Quality,True_Distance
0.74,-68.77,-72.93,148.81,0.762
0.77,-68.72,-72.81,149.63,0.762
0.75,-68.48,-72.69,139.7,0.762
0.73,-69.22,-73.61,143.27,0.762
0.73,-69.24,-73.58,145.38,0.762
0.73,-68.6,-72.99,151.87,0.762
0.73,-69.68,-75.4,151.12,0.762
0.74,-68.72,-73.65,173.7,0.762
0.73,-69.29,-74.08,154.44,0.762
0.76,-68.52,-72.96,169.21,0.762
0.74,-69.18,-73.64,145.21,0.762
0.74,-69.2,-74.08,139.96,0.762
0.74,-68.46,-73.18,139.75,0.762
0.74,-68.64,-73.21,148.5,0.762
0.74,-68.42,-73.16,150.71,0.762
0.76,-68.76,-73.77,159.92,0.762
0.76,-69.82,-75.03,169.3,0.762
0.76,-68.64,-73.93,175.77,0.762
0.74,-69.48,-74.82,163.0,0.762
0.75,-68.44,-73.0,194.35,0.762
0.72,-67.93,-73.95,176.16,0.762
0.76,-68.82,-73.37,160.71,0.762
0.76,-68.71,-73.53,147.13,0.762
0.76,-68.54,-73.34,149.17,0.762
0.73,-68.33,-73.27,144.2,0.762
0.73,-68.26,-73.09,140.41,0.762
0.74,-69.24,-73.86,145.88,0.762
0.75,-68.36,-73.17,138.36,0.762
0.73,-68.73,-73.3,149.96,0.762
0.76,-68.93,-73.59,148.23,0.762
0.75,-68.56,-73.32,161.98,0.762
0.75,-68.8,-73.79,147.04,0.762
0.75,-69.9,-74.68,152.35,0.762
0.75,-69.18,-74.53,153.85,0.762
0.75,-68.86,-74.04,173.61,0.762
0.75,-68.75,-74.32,181.61,0.762
0.76,-68.84,-73.73,172.77,0.762
0.75,-69.5,-74.7,155.79,0.762
0.74,-68.77,-73.46,177.86,0.762
0.73,-69.25,-74.13,146.63,0.762
0.74,-68.94,-73.44,150.5,0.762
0.71,-68.38,-73.74,176.07,0.762
0.76,-68.95,-73.23,136.55,0.762
0.76,-69.33,-73.57,143.23,0.762
0.76,-69.28,-73.62,122.4,0.762
0.76,-68.84,-73.0,136.68,0.762
0.77,-69.96,-73.89,122.57,0.762
0.78,-68.88,-72.98,134.7,0.762
0.77,-69.47,-73.5,124.63,0.762
0.77,-68.92,-72.87,137.57,0.762
0.77,-68.79,-72.61,129.65,0.762
0.73,-68.79,-72.71,127.32,0.762
0.73,-68.54,-72.35,127.87,0.762
0.76,-68.75,-72.61,133.52,0.762
0.77,-68.87,-72.61,141.54,0.762
0.77,-68.78,-72.49,130.2,0.762
0.75,-68.97,-72.66,127.3,0.762
0.76,-68.82,-72.61,138.66,0.762
0.76,-69.04,-72.63,131.02,0.762
0.78,-69.29,-73.21,116.84,0.762
0.76,-68.89,-72.69,122.91,0.762
0.78,-69.54,-73.59,121.03,0.762
0.76,-69.24,-72.81,128.23,0.762
0.76,-68.73,-72.42,131.5,0.762
0.77,-69.3,-73.23,125.93,0.762
0.75,-68.77,-72.46,127.62,0.762
0.73,-68.91,-72.62,122.52,0.762
0.74,-68.78,-72.58,118.73,0.762
0.73,-69.79,-73.56,122.52,0.762
0.75,-69.74,-73.37,122.63,0.762
0.74,-69.44,-73.23,116.06,0.762
0.74,-68.86,-72.67,129.52,0.762
0.75,-68.99,-72.85,126.98,0.762
0.75,-69.36,-73.37,122.62,0.762
0.76,-68.85,-72.65,122.7,0.762
0.74,-68.84,-72.71,130.72,0.762
0.77,-69.86,-73.94,117.2,0.762
0.76,-68.86,-72.74,127.35,0.762
0.78,-69.14,-72.96,128.5,0.762
0.77,-68.76,-72.73,129.1,0.762
0.77,-69.37,-73.43,128.36,0.762
0.7,-69.31,-73.36,123.87,0.762
0.71,-68.27,-73.21,177.84,0.762
0.72,-68.42,-75.47,173.75,0.762
0.71,-68.48,-74.99,189.62,0.762
0.72,-68.4,-73.49,175.48,0.762
0.75,-68.31,-74.83,170.75,0.762
0.76,-68.44,-73.52,174.11,0.762
0.72,-68.39,-75.31,181.55,0.762
0.74,-68.31,-74.34,194.23,0.762
0.72,-68.47,-74.84,170.68,0.762
0.73,-68.18,-74.0,197.05,0.762
0.72,-68.05,-73.8,177.98,0.762
0.73,-68.6,-75.04,165.84,0.762
0.73,-68.27,-74.29,174.16,0.762
0.73,-67.99,-73.59,179.07,0.762
0.72,-68.16,-73.94,212.72,0.762
0.72,-68.01,-73.47,174.91,0.762
0.71,-69.04,-74.52,136.82,0.762
0.71,-68.14,-73.67,175.93,0.762
0.7,-68.17,-73.79,154.1,0.762
0.7,-68.21,-73.6,147.94,0.762
0.72,-68.51,-73.61,173.36,0.762
0.72,-68.14,-73.3,149.04,0.762
0.78,-68.85,-74.09,144.52,0.762
0.75,-68.93,-73.35,150.33,0.762
0.76,-68.94,-73.96,130.34,0.762
0.75,-68.68,-73.13,137.45,0.762
0.76,-68.5,-72.8,149.62,0.762
0.74,-68.88,-72.96,146.08,0.762
0.75,-68.45,-72.9,131.08,0.762
0.77,-68.69,-74.13,139.23,0.762
0.78,-68.8,-73.33,136.46,0.762
0.76,-68.41,-72.85,142.82,0.762
0.75,-68.51,-72.89,139.5,0.762
0.76,-68.26,-73.49,157.87,0.762
0.73,-67.99,-73.16,172.43,0.762
0.75,-67.92,-73.29,178.61,0.762
0.75,-68.24,-73.55,193.43,0.762
0.75,-68.31,-73.66,190.62,0.762
0.74,-68.08,-73.63,190.25,0.762
0.75,-68.49,-74.01,185.1,0.762
0.76,-68.26,-75.11,214.22,0.762
0.73,-67.97,-73.29,211.69,0.762
0.75,-68.37,-74.94,190.02,0.762
0.73,-68.22,-75.01,187.15,0.762
0.76,-68.21,-74.36,187.27,0.762
0.71,-67.83,-73.8,196.37,0.762
0.74,-68.31,-73.89,177.0,0.762
0.73,-68.12,-73.81,170.82,0.762
0.74,-68.24,-73.84,175.64,0.762
0.76,-68.06,-73.37,215.44,0.762
0.73,-68.18,-74.46,181.02,0.762
0.75,-68.35,-73.8,186.95,0.762
0.75,-67.7,-73.6,180.41,0.762
0.74,-68.04,-73.52,171.59,0.762
0.76,-68.27,-73.5,189.3,0.762
0.75,-68.26,-73.65,183.62,0.762
0.76,-68.4,-73.2,195.4,0.762
0.75,-67.95,-73.14,193.15,0.762
0.73,-68.14,-73.25,174.68,0.762
0.73,-67.88,-73.38,189.55,0.762
0.77,-68.08,-73.58,144.38,0.762
0.75,-67.46,-73.0,182.3,0.762
0.75,-67.73,-73.22,195.27,0.762
0.76,-67.99,-73.24,171.09,0.762
0.78,-67.88,-73.15,190.93,0.762
0.76,-68.16,-73.26,209.97,0.762
0.76,-67.65,-73.04,173.23,0.762
0.76,-68.28,-73.38,187.6,0.762
0.78,-67.93,-73.08,165.23,0.762
0.77,-67.66,-73.13,193.25,0.762
0.76,-68.25,-73.51,181.57,0.762
0.78,-67.66,-73.0,194.65,0.762
0.78,-67.96,-73.25,191.57,0.762
0.78,-67.67,-72.75,196.85,0.762
0.78,-67.44,-72.86,178.95,0.762
0.78,-67.62,-72.79,197.95,0.762
0.76,-67.75,-72.93,192.57,0.762
0.73,-68.29,-73.32,211.72,0.762
0.77,-67.78,-72.9,193.05,0.762
0.78,-68.11,-73.13,194.73,0.762
0.78,-67.72,-73.03,193.52,0.762
0.77,-68.19,-73.33,188.75,0.762
0.76,-68.58,-73.87,176.0,0.762
0.76,-67.86,-73.11,192.68,0.762
0.75,-67.93,-72.94,197.1,0.762
0.76,-67.87,-72.99,212.19,0.762
0.74,-68.67,-73.74,196.56,0.762
0.76,-68.04,-73.13,197.18,0.762
0.78,-68.08,-73.57,190.82,0.762
0.76,-67.97,-73.26,196.12,0.762
0.76,-67.69,-72.97,217.69,0.762
0.77,-67.76,-72.91,196.32,0.762
0.76,-68.3,-73.79,196.75,0.762
0.76,-67.54,-72.6,194.35,0.762
0.76,-68.38,-73.84,200.72,0.762
0.74,-67.43,-72.89,194.35,0.762
0.76,-67.43,-72.7,164.73,0.762
0.76,-67.79,-73.22,216.08,0.762
0.77,-68.13,-73.66,200.75,0.762
0.72,-67.65,-73.41,211.92,0.762
0.77,-67.72,-73.3,237.94,0.762
0.76,-67.47,-73.32,196.25,0.762
0.74,-67.35,-72.84,242.66,0.762
0.77,-67.36,-72.92,245.66,0.762
0.73,-67.99,-73.72,207.03,0.762
0.74,-67.51,-73.45,213.19,0.762
0.77,-67.42,-73.03,221.97,0.762
0.75,-67.54,-73.47,194.27,0.762
0.75,-67.57,-73.28,241.56,0.762
0.76,-68.02,-73.15,208.83,0.762
0.75,-68.08,-73.12,198.48,0.762
0.73,-67.89,-73.36,190.35,0.762
0.73,-68.58,-73.69,179.73,0.762
0.76,-68.89,-74.15,184.27,0.762
0.77,-68.48,-73.33,178.91,0.762
0.72,-68.51,-73.32,177.39,0.762
0.74,-68.39,-73.57,150.23,0.762
0.78,-68.45,-73.11,164.1,0.762
0.75,-69.01,-73.97,146.94,0.762
0.76,-68.57,-73.32,150.67,0.762
0.75,-69.21,-73.88,141.9,0.762
0.75,-68.48,-72.95,150.63,0.762
0.76,-68.87,-73.66,152.35,0.762
0.77,-68.82,-73.82,158.08,0.762
0.74,-68.67,-73.48,162.23,0.762
0.75,-68.7,-73.66,162.67,0.762
0.76,-68.85,-73.56,149.23,0.762
0.75,-69.05,-74.29,174.91,0.762
0.76,-68.66,-73.71,161.9,0.762
0.76,-68.74,-74.11,177.5,0.762
0.73,-69.07,-74.72,175.66,0.762
0.74,-68.59,-73.5,168.71,0.762
0.77,-68.95,-73.63,163.19,0.762
0.74,-69.46,-74.12,167.73,0.762
0.74,-68.65,-73.25,165.29,0.762
0.74,-69.09,-73.31,162.52,0.762
0.78,-68.58,-73.19,161.56,0.762
0.77,-69.18,-73.61,141.1,0.762
0.76,-68.86,-73.13,146.17,0.762
0.77,-68.94,-73.58,143.52,0.762
0.78,-68.62,-73.04,152.1,0.762
0.77,-69.28,-73.77,129.45,0.762
0.77,-69.05,-73.62,143.23,0.762
0.78,-68.6,-72.77,150.31,0.762
0.76,-68.77,-73.17,157.96,0.762
0.8,-68.79,-73.1,150.04,0.762
0.78,-69.25,-73.89,149.35,0.762
0.76,-68.79,-73.11,138.93,0.762
0.76,-68.88,-73.31,133.87,0.762
0.78,-68.66,-72.83,144.16,0.762
0.77,-68.58,-73.18,154.62,0.762
0.74,-68.92,-74.06,156.02,0.762
0.76,-69.09,-74.54,154.12,0.762
0.76,-68.61,-73.83,172.82,0.762
0.75,-67.92,-74.13,178.18,0.762
0.71,-68.16,-74.16,216.11,0.762
0.72,-68.04,-74.73,193.35,0.762
0.74,-67.88,-74.62,194.82,0.762
0.76,-68.06,-73.52,193.07,0.762
0.73,-68.65,-72.92,163.92,0.762
0.77,-68.58,-72.81,149.23,0.762
0.77,-68.75,-73.12,145.0,0.762
0.76,-69.01,-73.73,137.73,0.762
0.78,-68.59,-72.94,149.65,0.762
0.8,-68.21,-73.7,157.37,0.762
0.78,-68.2,-73.6,170.86,0.762
0.76,-67.93,-74.04,174.68,0.762
0.76,-68.35,-74.28,184.93,0.762
0.73,-68.1,-74.97,207.97,0.762
0.75,-68.11,-75.16,208.14,0.762
0.75,-67.78,-74.42,216.39,0.762
0.75,-67.79,-73.48,213.67,0.762
0.75,-67.74,-73.31,244.44,0.762
0.78,-68.57,-74.26,206.44,0.762
0.78,-67.63,-73.12,214.69,0.762
0.79,-68.05,-73.54,186.93,0.762
0.8,-67.67,-73.32,193.62,0.762
0.79,-67.89,-73.3,177.07,0.762
0.8,-67.73,-73.47,182.11,0.762
0.78,-68.02,-73.82,190.57,0.762
0.78,-67.89,-74.06,171.98,0.762
0.76,-67.99,-74.23,211.72,0.762
0.75,-68.44,-74.46,210.22,0.762
0.76,-68.03,-74.17,211.92,0.762
0.75,-67.74,-73.7,240.25,0.762
0.76,-68.08,-74.17,211.47,0.762
0.78,-67.97,-73.82,213.86,0.762
0.78,-67.87,-73.5,216.61,0.762
0.79,-68.22,-73.74,187.48,0.762
0.78,-67.94,-73.55,192.07,0.762
0.8,-68.07,-73.81,172.41,0.762
0.78,-68.5,-73.64,157.48,0.762
0.78,-68.12,-73.28,185.5,0.762
0.77,-68.26,-74.2,177.5,0.762
0.77,-67.9,-74.02,199.75,0.762
0.76,-68.02,-74.33,209.33,0.762
0.78,-67.85,-73.43,242.06,0.762
0.78,-67.7,-73.3,216.97,0.762
0.79,-68.0,-73.48,191.12,0.762
0.8,-68.39,-73.79,183.37,0.762
0.79,-68.12,-73.89,190.3,0.762
0.78,-68.39,-73.22,166.44,0.762
0.73,-68.33,-73.33,175.55,0.762
0.76,-68.58,-73.23,173.89,0.762
0.78,-68.67,-73.76,151.92,0.762
0.79,-68.56,-73.83,165.7,0.762
0.76,-68.03,-73.62,203.85,0.762
0.73,-68.71,-75.4,172.98,0.762
0.74,-69.05,-74.07,160.2,0.762
0.79,-68.24,-72.76,164.62,0.762
0.79,-68.27,-72.97,164.6,0.762
0.76,-68.63,-74.56,191.45,0.762
0.74,-68.22,-72.99,178.48,0.762
0.77,-68.56,-75.48,147.33,0.762
0.78,-68.43,-72.87,158.06,0.762
0.8,-68.69,-73.88,168.45,0.762
0.78,-68.3,-73.62,219.06,0.762
0.74,-68.69,-74.8,192.98,0.762
0.74,-68.24,-72.98,146.58,0.762
0.78,-68.12,-72.59,139.29,0.762
0.78,-68.4,-72.8,150.5,0.762
0.79,-68.63,-73.43,176.52,0.762
0.75,-68.48,-74.46,178.45,0.762
0.73,-68.69,-73.23,149.94,0.762
0.75,-68.38,-73.41,133.16,0.762
0.77,-68.06,-72.77,134.47,0.762
0.8,-68.7,-73.53,147.06,0.762
0.78,-68.75,-74.19,190.3,0.762
0.73,-68.45,-72.95,162.17,0.762
0.77,-68.15,-72.69,139.09,0.762
0.78,-68.1,-72.59,148.52,0.762
0.78,-69.05,-73.84,140.19,0.762
0.78,-68.48,-73.07,176.64,0.762
0.73,-69.15,-75.0,184.0,0.762
0.72,-68.66,-74.83,157.71,0.762
0.74,-68.22,-74.48,140.07,0.762
0.78,-68.07,-72.79,132.92,0.762
0.78,-68.6,-72.7,145.31,0.762
0.78,-68.32,-72.53,149.17,0.762
0.78,-68.24,-72.63,151.85,0.762
0.73,-68.3,-73.6,180.93,0.762
0.74,-68.29,-74.23,176.45,0.762
0.72,-68.55,-74.68,160.31,0.762
0.74,-67.98,-72.56,132.55,0.762
0.78,-68.75,-73.05,135.71,0.762
0.77,-68.56,-72.82,147.0,0.762
0.78,-68.17,-72.54,149.04,0.762
0.77,-68.21,-72.56,149.33,0.762
0.77,-69.0,-74.24,143.13,0.762
0.76,-68.84,-73.53,192.23,0.762
0.71,-68.56,-74.17,191.82,0.762
0.72,-68.79,-74.57,176.75,0.762
0.71,-68.29,-74.37,162.9,0.762
0.71,-68.51,-73.19,161.85,0.762
0.76,-68.3,-74.6,142.57,0.762
0.78,-67.98,-72.73,133.38,0.762
0.76,-68.41,-73.31,127.37,0.762
0.79,-68.4,-73.12,137.55,0.762
0.78,-67.98,-72.6,151.44,0.762
0.78,-68.39,-72.88,136.48,0.762
0.78,-68.24,-72.71,148.46,0.762
0.78,-69.02,-73.45,153.35,0.762
0.77,-68.03,-72.5,151.94,0.762
0.76,-68.17,-72.98,180.59,0.762
0.76,-68.77,-73.66,156.23,0.762
0.77,-68.65,-73.35,157.5,0.762
0.77,-68.5,-73.41,174.2,0.762
0.76,-68.63,-73.35,147.06,0.762
0.77,-68.79,-74.2,144.87,0.762
0.77,-68.24,-73.39,153.96,0.762
0.76,-68.27,-73.18,164.94,0.762
0.74,-68.18,-73.2,176.66,0.762
0.74,-68.37,-73.29,160.56,0.762
0.74,-68.5,-73.12,164.54,0.762
0.77,-68.38,-73.35,151.63,0.762
0.74,-69.02,-74.04,154.58,0.762
0.77,-68.9,-73.82,149.17,0.762
0.77,-69.55,-74.19,136.38,0.762
0.78,-68.07,-72.8,150.33,0.762
0.78,-69.38,-74.02,140.62,0.762
0.78,-68.25,-72.79,150.08,0.762
0.8,-68.01,-72.89,140.29,0.762
0.77,-68.33,-73.08,131.92,0.762
0.78,-67.84,-72.8,125.48,0.762
0.79,-68.89,-72.97,129.35,0.762
0.77,-68.85,-75.53,122.43,0.762
0.76,-69.37,-74.31,139.46,0.762
0.75,-68.68,-73.34,174.82,0.762
0.73,-68.8,-73.23,158.02,0.762
0.73,-68.63,-74.5,176.98,0.762
0.71,-68.35,-73.74,177.11,0.762
0.73,-68.34,-73.24,178.73,0.762
0.73,-69.36,-73.81,156.42,0.762
0.79,-68.31,-72.88,159.23,0.762
0.79,-67.84,-72.5,152.23,0.762
0.8,-68.64,-73.26,144.52,0.762
0.77,-68.51,-72.65,131.1,0.762
0.76,-67.78,-74.37,125.91,0.762
0.77,-68.6,-73.58,161.54,0.762
0.74,-68.67,-75.21,172.59,0.762
0.72,-68.89,-74.43,188.8,0.762
0.75,-68.3,-73.75,174.8,0.762
0.78,-68.78,-74.15,154.17,0.762
0.8,-68.52,-73.17,145.15,0.762
0.8,-68.32,-72.89,147.42,0.762
0.78,-68.41,-72.98,147.02,0.762
0.77,-69.11,-73.94,153.5,0.762
0.73,-69.3,-75.63,179.32,0.762
0.72,-68.43,-73.77,191.65,0.762
0.73,-68.01,-72.68,176.34,0.762
0.8,-67.99,-72.84,136.09,0.762
0.78,-68.02,-72.95,150.58,0.762
0.75,-69.3,-75.73,157.58,0.762
0.72,-69.0,-75.49,166.7,0.762
0.73,-68.17,-73.68,199.2,0.762
0.77,-68.82,-73.89,152.65,0.762
0.79,-68.89,-73.19,145.96,0.762
0.79,-68.09,-72.83,147.71,0.762
0.77,-68.21,-72.98,160.12,0.762
0.72,-68.99,-75.05,171.75,0.762
0.73,-68.54,-73.75,170.41,0.762
0.78,-67.96,-72.68,151.37,0.762
0.79,-69.13,-73.17,126.88,0.762
0.8,-68.61,-73.34,138.02,0.762
0.74,-68.15,-74.47,193.75,0.762
0.71,-69.13,-73.94,176.07,0.762
0.76,-68.58,-73.29,158.69,0.762
0.79,-67.89,-72.85,138.04,0.762
0.78,-68.29,-73.52,127.13,0.762
0.76,-68.42,-75.0,191.6,0.762
0.71,-69.05,-74.88,183.2,0.762
0.73,-68.03,-72.91,161.46,0.762
0.8,-68.43,-73.74,144.1,0.762
0.77,-68.22,-73.26,136.07,0.762
0.77,-68.17,-72.9,175.36,0.762
0.72,-68.11,-73.92,217.81,0.762
0.75,-68.22,-73.24,162.37,0.762
0.79,-68.34,-73.34,137.57,0.762
0.8,-67.67,-72.72,130.65,0.762
0.76,-68.73,-73.32,174.77,0.762
0.72,-68.24,-73.63,194.32,0.762
0.76,-69.0,-74.23,140.63,0.762
0.79,-68.44,-73.45,131.43,0.762
0.78,-68.14,-72.89,153.21,0.762
0.73,-68.06,-74.31,196.85,0.762
0.72,-68.58,-74.06,171.68,0.762
0.78,-68.84,-73.01,137.41,0.762
0.8,-69.13,-73.09,134.36,0.762
0.76,-68.17,-73.06,151.94,0.762
0.72,-68.29,-73.94,192.1,0.762
0.73,-67.89,-72.51,149.4,0.762
0.77,-69.07,-72.95,134.09,0.762
0.78,-68.13,-74.53,162.25,0.762
0.71,-68.01,-73.71,197.8,0.762
0.74,-67.9,-72.6,161.87,0.762
0.82,-69.17,-73.26,123.97,0.762
0.79,-68.13,-74.75,141.3,0.762
0.73,-69.04,-75.24,185.77,0.762
0.73,-68.07,-72.9,166.81,0.762
0.78,-68.54,-73.7,132.43,0.762
0.8,-67.81,-72.93,131.05,0.762
0.77,-68.03,-74.35,180.82,0.762
0.71,-68.52,-73.59,194.2,0.762
0.79,-68.05,-72.81,139.46,0.762
0.8,-68.21,-73.52,126.37,0.762
0.73,-68.25,-73.06,194.93,0.762
0.71,-68.1,-73.56,194.43,0.762
0.75,-69.2,-74.34,147.77,0.762
0.8,-67.93,-72.93,128.2,0.762
0.77,-68.44,-73.33,187.75,0.762
0.73,-68.86,-73.91,190.37,0.762
0.8,-68.64,-72.65,133.63,0.762
0.79,-68.5,-72.53,141.59,0.762
0.75,-67.95,-74.31,152.54,0.762
0.71,-69.35,-75.03,186.48,0.762
0.73,-68.63,-73.75,173.18,0.762
0.8,-68.03,-72.91,146.35,0.762
0.76,-67.79,-74.36,131.0,0.762
0.76,-67.98,-74.0,199.05,0.762
0.73,-68.44,-73.38,176.61,0.762
0.8,-69.23,-73.18,144.81,0.762
0.76,-67.92,-74.55,140.04,0.762
0.77,-68.76,-74.68,177.09,0.762
0.73,-68.36,-73.53,173.98,0.762
0.8,-68.55,-72.5,140.39,0.762
0.79,-68.63,-72.56,135.23,0.762
0.73,-68.63,-74.99,175.98,0.762
0.72,-68.2,-73.79,197.02,0.762
0.77,-68.12,-72.88,171.57,0.762
0.81,-68.4,-75.35,134.07,0.762
0.79,-68.13,-74.56,175.25,0.762
0.72,-68.73,-74.46,188.6,0.762
0.75,-68.8,-73.72,150.04,0.762
0.82,-68.96,-72.61,134.73,0.762
0.78,-68.26,-74.47,179.18,0.762
0.74,-68.84,-74.55,182.62,0.762
0.78,-68.8,-73.03,152.33,0.762
0.81,-68.91,-72.78,129.48,0.762
0.78,-68.44,-74.97,160.19,0.762
0.71,-68.35,-73.98,177.8,0.762
0.78,-69.51,-73.73,146.25,0.762
0.82,-68.75,-72.48,143.84,0.762
0.79,-68.38,-74.52,163.62,0.762
0.74,-68.94,-75.4,179.32,0.762
0.76,-68.75,-73.96,170.27,0.762
0.8,-69.14,-72.77,147.04,0.762
0.8,-68.99,-74.29,137.69,0.762
0.74,-68.05,-74.22,215.17,0.762
0.75,-68.04,-73.2,148.15,0.762
0.8,-69.2,-73.06,144.13,0.762
0.8,-68.18,-74.78,147.65,0.762
0.76,-68.91,-75.87,177.25,0.762
0.73,-68.95,-73.89,155.48,0.762
0.81,-68.3,-73.44,137.02,0.762
0.82,-69.14,-73.19,138.11,0.762
0.76,-68.06,-74.41,196.7,0.762
0.74,-68.01,-73.44,164.56,0.762
0.81,-69.35,-73.72,144.08,0.762
0.84,-68.82,-72.8,139.59,0.762
0.77,-68.05,-73.3,214.86,0.762
0.74,-68.14,-73.65,193.95,0.762
0.8,-68.85,-72.7,150.38,0.762
0.82,-69.07,-73.14,146.85,0.762
0.79,-68.14,-73.41,193.02,0.762
0.76,-68.75,-74.39,184.1,0.762
0.78,-69.11,-73.23,148.35,0.762
0.83,-69.33,-73.66,132.16,0.762
0.8,-68.23,-74.93,173.14,0.762
0.76,-68.58,-74.47,183.45,0.762
0.78,-69.39,-73.9,155.19,0.762
0.84,-68.99,-72.95,145.98,0.762
0.81,-68.79,-73.0,139.41,0.762
0.75,-68.43,-74.65,191.18,0.762
0.75,-68.94,-74.15,147.88,0.762
0.8,-69.5,-73.66,143.25,0.762
0.83,-68.64,-72.72,139.27,0.762
0.8,-69.06,-73.34,149.48,0.762
0.76,-68.95,-74.23,164.62,0.762
0.81,-68.71,-72.92,151.48,0.762
0.82,-68.59,-72.74,139.07,0.762
0.78,-68.73,-72.97,141.37,0.762
0.78,-68.32,-74.4,189.45,0.762
0.77,-69.4,-73.69,157.44,0.762
0.82,-69.13,-73.37,132.16,0.762
0.78,-69.43,-73.52,137.25,0.762
0.78,-69.31,-74.58,165.67,0.762
0.79,-69.03,-73.71,153.08,0.762
0.78,-68.66,-72.56,150.27,0.762
0.81,-69.1,-73.14,134.89,0.762
0.78,-68.77,-72.84,138.95,0.762
0.74,-69.5,-74.87,149.52,0.762
0.8,-68.69,-72.77,151.42,0.762
0.78,-68.46,-72.6,138.39,0.762
0.79,-68.76,-72.88,130.18,0.762
0.78,-69.4,-75.75,150.54,0.762
0.78,-68.83,-73.63,148.38,0.762
0.81,-68.61,-72.95,144.14,0.762
0.79,-68.94,-73.68,134.89,0.762
0.78,-69.18,-74.16,140.46,0.762
0.79,-69.1,-74.61,171.82,0.762
0.81,-68.91,-73.54,145.48,0.762
0.81,-68.48,-73.15,147.96,0.762
0.81,-69.08,-73.84,139.19,0.762
0.76,-68.15,-74.01,214.81,0.762
0.79,-68.54,-73.9,150.33,0.762
0.82,-68.36,-73.01,159.85,0.762
0.8,-68.44,-73.17,148.4,0.762
0.8,-68.56,-73.7,157.77,0.762
0.82,-68.67,-74.87,158.21,0.762
0.81,-69.11,-74.55,145.71,0.762
0.83,-68.79,-73.63,142.65,0.762
0.82,-68.96,-73.71,154.65,0.762
0.79,-68.73,-75.11,197.81,0.762
0.78,-68.67,-74.17,163.83,0.762
0.77,-68.27,-73.13,151.77,0.762
0.78,-68.92,-74.29,139.6,0.762
0.82,-68.44,-73.61,158.73,0.762
0.8,-68.3,-73.6,161.6,0.762
0.77,-68.75,-74.75,171.48,0.762
0.8,-68.81,-74.32,150.62,0.762
0.79,-68.98,-73.93,150.75,0.762
0.8,-68.31,-73.6,163.67,0.762
0.79,-68.53,-74.4,167.95,0.762
0.8,-68.53,-73.81,158.92,0.762
0.81,-68.7,-74.09,141.92,0.762
0.8,-68.54,-73.5,157.31,0.762
0.8,-68.6,-73.7,175.25,0.762
0.78,-68.38,-74.24,176.77,0.762
0.81,-68.31,-73.23,162.65,0.762
0.82,-68.51,-73.47,149.77,0.762
0.82,-68.91,-73.85,154.79,0.762
0.81,-68.26,-73.37,179.89,0.762
0.8,-68.48,-74.58,195.7,0.762
0.81,-68.83,-74.4,169.07,0.762
0.8,-68.59,-74.07,154.79,0.762
0.8,-69.01,-74.12,153.79,0.762
0.83,-68.71,-73.88,155.21,0.762
0.8,-68.21,-73.49,178.43,0.762
0.79,-68.48,-74.22,192.05,0.762
0.81,-68.48,-73.8,178.07,0.762
0.82,-68.12,-73.43,166.35,0.762
0.8,-68.67,-73.65,172.75,0.762
0.81,-68.56,-73.67,188.9,0.762
0.8,-68.26,-74.06,195.32,0.762
0.78,-68.68,-74.83,173.09,0.762
0.81,-68.59,-73.85,170.02,0.762
0.82,-68.19,-73.39,164.21,0.762
0.82,-68.61,-73.9,153.85,0.762
0.81,-68.85,-74.07,169.45,0.762
0.79,-68.45,-74.36,185.65,0.762
0.82,-68.29,-73.59,179.82,0.762
0.81,-68.37,-73.86,161.25,0.762
0.8,-68.64,-73.67,161.48,0.762
0.83,-69.07,-74.5,148.21,0.762
0.8,-68.81,-74.0,152.75,0.762
0.8,-68.43,-74.14,173.14,0.762
0.8,-68.59,-74.61,187.0,0.762
0.82,-68.68,-74.27,157.54,0.762
0.83,-67.93,-73.27,167.17,0.762
0.81,-68.76,-74.03,157.69,0.762
0.81,-68.58,-73.68,174.09,0.762
0.8,-68.57,-74.07,166.36,0.762
0.82,-68.55,-74.76,190.48,0.762
0.81,-68.48,-74.05,175.05,0.762
0.82,-69.09,-74.23,166.64,0.762
0.82,-68.1,-73.41,162.87,0.762
0.81,-68.36,-73.53,177.52,0.762
0.8,-68.26,-73.52,190.62,0.762
0.79,-68.77,-75.57,188.18,0.762
0.8,-68.99,-74.55,184.75,0.762
0.83,-68.48,-73.96,151.21,0.762
0.8,-68.17,-73.27,160.21,0.762
0.81,-68.58,-73.46,171.43,0.762
0.8,-68.78,-73.75,187.98,0.762
0.8,-68.59,-74.2,175.48,0.762
0.78,-68.46,-74.56,195.43,0.762
0.81,-68.79,-74.0,191.35,0.762
0.82,-68.66,-73.55,175.48,0.762
0.82,-68.77,-73.85,157.02,0.762
0.8,-68.18,-73.21,163.04,0.762
0.8,-69.16,-73.91,151.6,0.762
0.79,-68.86,-73.98,185.23,0.762
0.78,-68.99,-74.71,187.52,0.762
0.8,-68.88,-74.07,192.23,0.762
0.81,-68.84,-73.69,185.07,0.762
0.82,-68.92,-73.62,158.23,0.762
0.81,-68.99,-73.84,158.46,0.762
0.8,-68.25,-72.92,174.57,0.762
0.79,-68.37,-73.26,178.39,0.762
0.79,-68.76,-74.54,195.73,0.762
0.8,-68.57,-73.82,195.6,0.762
0.83,-68.83,-73.51,191.52,0.762
0.82,-68.41,-73.06,176.27,0.762
